ARG,2018,748573.3125
ARG,2019,799602.25
ARG,2020,852352.625
ARG,2021,908455.8125
ARG,2022,968244.9375
ARG,2023,1031968.75
ARG,2024,1099886.375
ARG,2025,1172274.0
ARG,2026,1249425.75
ARG,2027,1331655.125
ARG,2028,1419296.375
ARG,2029,1512705.625
ARG,2030,1612262.375
ARG,2031,1718371.375
ARG,2032,1831464.0
AUS,2018,1250862.25
AUS,2019,1336145.625
AUS,2020,1424292.875
AUS,2021,1518042.125
AUS,2022,1617950.5
AUS,2023,1724433.875
AUS,2024,1837925.375
AUS,2025,1958886.125
AUS,2026,2087807.875
AUS,2027,2225214.5
AUS,2028,2371664.0
AUS,2029,2527752.0
AUS,2030,2694113.0
AUS,2031,2871422.5
AUS,2032,3060401.5
AUT,2018,391731.03125
AUT,2019,418425.53125
AUT,2020,446028.84375
AUT,2021,475387.03125
AUT,2022,506674.0625
AUT,2023,540020.125
AUT,2024,575560.75
AUT,2025,613440.4375
AUT,2026,653813.125
AUT,2027,696842.875
AUT,2028,742704.625
AUT,2029,791584.75
AUT,2030,843681.875
AUT,2031,899207.75
AUT,2032,958387.9375
BEL,2018,466351.65625
BEL,2019,498135.96875
BEL,2020,530998.0625
BEL,2021,565949.125
BEL,2022,603196.4375
BEL,2023,642894.9375
BEL,2024,685206.25
BEL,2025,730302.125
BEL,2026,778365.9375
BEL,2027,829593.0625
BEL,2028,884191.625
BEL,2029,942383.5
BEL,2030,1004405.25
BEL,2031,1070509.0
BEL,2032,1140963.125
BGD,2018,641828.25
BGD,2019,685569.75
BGD,2020,730796.875
BGD,2021,778898.9375
BGD,2022,830161.375
BGD,2023,884797.3125
BGD,2024,943029.125
BGD,2025,1005093.375
BGD,2026,1071242.25
BGD,2027,1141744.625
BGD,2028,1216887.125
BGD,2029,1296975.0
BGD,2030,1382333.875
BGD,2031,1473310.375
BGD,2032,1570274.375
BGR,2018,131640.46875
BGR,2019,140597.15625
BGR,2020,149871.53125
BGR,2021,159736.109375
BGR,2022,170248.84375
BGR,2023,181453.40625
BGR,2024,193395.40625
BGR,2025,206123.34375
BGR,2026,219688.953125
BGR,2027,234147.375
BGR,2028,249557.34375
BGR,2029,265981.5
BGR,2030,283486.625
BGR,2031,302143.84375
BGR,2032,322028.96875
BRA,2018,3028680.25
BRA,2019,3235204.75
BRA,2020,3448637.25
BRA,2021,3675632.25
BRA,2022,3917540.75
BRA,2023,4175368.5
BRA,2024,4450165.0
BRA,2025,4743047.5
BRA,2026,5055205.0
BRA,2027,5387907.0
BRA,2028,5742505.5
BRA,2029,6120441.0
BRA,2030,6523251.0
BRA,2031,6952571.0
BRA,2032,7410146.0
BRB,2002,3305.296142578125
BRB,2003,3514.325439453125
BRB,2004,3745.687744140625
BRB,2005,3992.013916015625
BRB,2006,4254.5947265625
BRB,2007,4534.45458984375
BRB,2008,4832.73388671875
BRB,2009,5150.64404296875
BRB,2010,5489.47705078125
BRB,2011,5850.60986328125
BRB,2012,6235.51025390625
BRB,2013,6645.7421875
BRB,2014,7082.9736328125
BRB,2015,7548.97998046875
BRB,2016,8045.65673828125
CAN,2018,1694756.625
CAN,2019,1810312.875
CAN,2020,1929742.0
CAN,2021,2056760.75
CAN,2022,2192124.5
CAN,2023,2336396.5
CAN,2024,2490163.75
CAN,2025,2654050.75
CAN,2026,2828723.75
CAN,2027,3014892.5
CAN,2028,3213314.0
CAN,2029,3424794.0
CAN,2030,3650192.5
CAN,2031,3890425.75
CAN,2032,4146469.25
CHE,2018,542350.625
CHE,2019,579317.3125
CHE,2020,617535.0
CHE,2021,658182.0
CHE,2022,701499.5
CHE,2023,747667.75
CHE,2024,796874.5
CHE,2025,849319.75
CHE,2026,905216.625
CHE,2027,964792.3125
CHE,2028,1028288.875
CHE,2029,1095964.25
CHE,2030,1168093.75
CHE,2031,1244970.375
CHE,2032,1326906.5
CHL,2018,411100.90625
CHL,2019,439111.8125
CHL,2020,468079.59375
CHL,2021,498889.1875
CHL,2022,531723.0
CHL,2023,566717.625
CHL,2024,604015.375
CHL,2025,643767.8125
CHL,2026,686136.5
CHL,2027,731293.625
CHL,2028,779422.75
CHL,2029,830719.375
CHL,2030,885392.0
CHL,2031,943662.9375
CHL,2032,1005768.8125
CHN,2018,19524982.0
CHN,2019,20856494.0
CHN,2020,22232442.0
CHN,2021,23695820.0
CHN,2022,25255338.0
CHN,2023,26917488.0
CHN,2024,28689030.0
CHN,2025,30577164.0
CHN,2026,32589562.0
CHN,2027,34734408.0
CHN,2028,37020412.0
CHN,2029,39456868.0
CHN,2030,42053676.0
CHN,2031,44821392.0
CHN,2032,47771256.0
COL,2018,685951.25
